OBS_DT,RADIATION,TEMPERATURE,PRESSURE,HUMIDITY,WIND_DIRECTION,WIND_SPEED,TIME_SUNRISE,TIME_SUNSET
2022-12-10 12:35:50,129.77,53.0,30.38,93.0,338.88,0.0,06:47:00,17:44:00
2022-12-10 12:30:52,150.61,53.0,30.39,94.0,338.86,0.0,06:47:00,17:44:00
2022-12-10 12:25:50,172.61,53.0,30.39,94.0,338.86,1.12,06:47:00,17:44:00
2022-12-10 12:20:50,199.1,54.0,30.39,95.0,338.85,3.37,06:47:00,17:44:00
2022-12-10 12:15:50,215.21,54.0,30.39,95.0,337.93,3.37,06:47:00,17:44:00
2022-12-10 12:10:41,258.1,54.0,30.39,93.0,336.26,2.25,06:47:00,17:44:00
2022-12-10 12:05:40,270.28,54.0,30.39,94.0,336.44,3.37,06:47:00,17:44:00
2022-12-10 12:00:49,212.69,54.0,30.4,92.0,350.28,4.5,06:47:00,17:44:00
2022-12-10 11:55:39,231.44,54.0,30.4,90.0,12.32,2.25,06:47:00,17:44:00
2022-12-10 11:50:49,272.18,54.0,30.4,89.0,40.13,0.0,06:47:00,17:44:00
2022-12-10 11:45:52,261.82,54.0,30.4,91.0,40.13,2.25,06:47:00,17:44:00
2022-12-10 11:40:50,211.76,54.0,30.4,88.0,44.93,3.37,06:47:00,17:44:00
2022-12-10 11:35:50,196.08,54.0,30.4,86.0,44.93,2.25,06:47:00,17:44:00
2022-12-10 11:30:40,213.9,54.0,30.4,87.0,44.95,1.12,06:47:00,17:44:00
2022-12-10 11:25:40,243.21,54.0,30.4,88.0,44.96,0.0,06:47:00,17:44:00
2022-12-10 11:20:39,238.48,54.0,30.41,87.0,44.96,1.12,06:47:00,17:44:00
2022-12-10 11:15:49,233.95,54.0,30.41,88.0,44.83,2.25,06:47:00,17:44:00
2022-12-10 11:10:52,236.64,54.0,30.41,88.0,46.21,2.25,06:47:00,17:44:00
2022-12-10 11:05:52,307.9,54.0,30.41,87.0,46.32,0.0,06:47:00,17:44:00
2022-12-10 11:00:49,341.09,54.0,30.41,88.0,46.32,2.25,06:47:00,17:44:00
2022-12-10 10:55:50,346.26,54.0,30.41,89.0,42.1,1.12,06:47:00,17:44:00
2022-12-10 10:50:39,284.32,54.0,30.41,89.0,42.09,2.25,06:47:00,17:44:00
2022-12-10 10:45:51,294.3,54.0,30.41,90.0,43.51,4.5,06:47:00,17:44:00
2022-12-10 10:40:40,304.0,54.0,30.41,91.0,258.76,0.0,06:47:00,17:44:00
2022-12-10 10:35:49,327.13,53.0,30.41,87.0,258.84,1.12,06:47:00,17:44:00
2022-12-10 10:30:50,303.07,53.0,30.42,89.0,257.85,0.0,06:47:00,17:44:00
2022-12-10 10:25:49,278.12,53.0,30.42,88.0,257.85,0.0,06:47:00,17:44:00
2022-12-10 10:20:39,274.6,53.0,30.42,89.0,257.84,2.25,06:47:00,17:44:00
2022-12-10 10:15:40,233.08,53.0,30.42,94.0,211.22,0.0,06:47:00,17:44:00
2022-12-10 10:10:49,247.58,53.0,30.42,94.0,211.25,4.5,06:47:00,17:44:00
2022-12-10 10:05:50,167.43,53.0,30.42,94.0,215.82,4.5,06:47:00,17:44:00
2022-12-10 10:00:51,177.46,52.0,30.42,94.0,213.93,4.5,06:47:00,17:44:00
2022-12-10 09:55:51,135.55,52.0,30.42,95.0,214.3,6.75,06:47:00,17:44:00
2022-12-10 09:50:56,156.79,52.0,30.42,95.0,217.25,5.62,06:47:00,17:44:00
2022-12-10 09:45:39,142.11,52.0,30.42,94.0,235.58,5.62,06:47:00,17:44:00
2022-12-10 09:40:40,159.09,52.0,30.43,95.0,249.41,4.5,06:47:00,17:44:00
2022-12-10 09:35:50,182.11,52.0,30.43,95.0,268.27,4.5,06:47:00,17:44:00
2022-12-10 09:30:42,171.7,51.0,30.43,94.0,268.39,2.25,06:47:00,17:44:00
2022-12-10 09:25:50,143.5,51.0,30.43,94.0,268.39,1.12,06:47:00,17:44:00
2022-12-10 09:20:49,110.16,51.0,30.43,94.0,222.82,2.25,06:47:00,17:44:00
2022-12-10 09:15:49,79.94,51.0,30.43,95.0,221.31,3.37,06:47:00,17:44:00
2022-12-10 09:10:40,84.02,51.0,30.43,94.0,269.67,1.12,06:47:00,17:44:00
2022-12-10 09:05:39,76.1,50.0,30.43,95.0,245.83,3.37,06:47:00,17:44:00
2022-12-10 09:00:50,73.54,50.0,30.43,97.0,206.68,4.5,06:47:00,17:44:00
2022-12-10 08:55:39,82.19,50.0,30.42,96.0,199.82,2.25,06:47:00,17:44:00
2022-12-10 08:50:49,78.48,50.0,30.42,97.0,199.51,2.25,06:47:00,17:44:00
2022-12-10 08:45:52,68.22,50.0,30.42,97.0,199.45,2.25,06:47:00,17:44:00
2022-12-10 08:40:49,68.68,50.0,30.43,96.0,199.45,1.12,06:47:00,17:44:00
2022-12-10 08:35:52,76.14,50.0,30.43,96.0,199.45,0.0,06:47:00,17:44:00
2022-12-10 08:30:52,62.46,50.0,30.42,96.0,199.45,0.0,06:47:00,17:44:00
2022-12-10 08:25:50,58.95,50.0,30.42,96.0,199.37,2.25,06:47:00,17:44:00
2022-12-10 08:20:40,55.18,49.0,30.42,97.0,197.5,2.25,06:47:00,17:44:00
2022-12-10 08:15:43,51.11,49.0,30.42,98.0,196.66,0.0,06:47:00,17:44:00
2022-12-10 08:10:40,45.46,49.0,30.42,98.0,196.66,3.37,06:47:00,17:44:00
2022-12-10 08:05:40,36.27,49.0,30.42,98.0,196.67,5.62,06:47:00,17:44:00
2022-12-10 08:00:49,36.44,48.0,30.42,98.0,247.6,4.5,06:47:00,17:44:00
2022-12-10 07:55:39,34.25,48.0,30.42,98.0,248.81,4.5,06:47:00,17:44:00
2022-12-10 07:50:49,36.28,49.0,30.42,97.0,249.75,4.5,06:47:00,17:44:00
2022-12-10 07:45:49,38.26,49.0,30.41,96.0,328.66,3.37,06:47:00,17:44:00
2022-12-10 07:40:39,38.18,49.0,30.41,95.0,329.06,2.25,06:47:00,17:44:00
2022-12-10 07:35:49,38.93,50.0,30.41,94.0,184.86,2.25,06:47:00,17:44:00
2022-12-10 07:30:40,27.83,49.0,30.41,94.0,184.86,2.25,06:47:00,17:44:00
2022-12-10 07:25:50,17.52,49.0,30.41,94.0,167.74,5.62,06:47:00,17:44:00
2022-12-10 07:20:49,14.99,50.0,30.41,94.0,195.91,3.37,06:47:00,17:44:00
2022-12-10 07:15:40,12.62,50.0,30.41,93.0,195.91,2.25,06:47:00,17:44:00
2022-12-10 07:10:49,10.95,50.0,30.41,93.0,194.51,7.87,06:47:00,17:44:00
2022-12-10 07:05:51,7.85,49.0,30.4,95.0,192.23,2.25,06:47:00,17:44:00
2022-12-10 07:00:50,4.82,48.0,30.4,96.0,190.63,5.62,06:47:00,17:44:00
2022-12-10 06:55:53,3.03,49.0,30.4,96.0,187.38,2.25,06:47:00,17:44:00
2022-12-10 06:50:49,1.82,49.0,30.4,95.0,186.76,3.37,06:47:00,17:44:00
2022-12-10 06:45:50,1.28,49.0,30.4,96.0,186.76,1.12,06:47:00,17:44:00
2022-12-10 06:40:50,1.29,49.0,30.4,95.0,186.76,0.0,06:47:00,17:44:00
2022-12-10 06:35:50,1.3,49.0,30.4,95.0,186.76,2.25,06:47:00,17:44:00
2022-12-10 06:30:40,1.32,49.0,30.39,96.0,185.91,1.12,06:47:00,17:44:00
2022-12-10 06:25:49,1.28,49.0,30.4,96.0,185.85,4.5,06:47:00,17:44:00
2022-12-10 06:20:39,1.3,48.0,30.39,97.0,185.91,5.62,06:47:00,17:44:00
2022-12-10 06:15:50,1.27,48.0,30.39,97.0,186.41,2.25,06:47:00,17:44:00
2022-12-10 06:10:49,1.25,48.0,30.39,98.0,186.74,0.0,06:47:00,17:44:00
2022-12-10 06:05:55,1.28,48.0,30.39,98.0,186.74,3.37,06:47:00,17:44:00
2022-12-10 06:00:39,1.29,48.0,30.39,98.0,187.06,6.75,06:47:00,17:44:00
2022-12-10 05:55:39,1.27,48.0,30.39,98.0,210.01,2.25,06:47:00,17:44:00
2022-12-10 05:50:40,1.31,48.0,30.39,98.0,273.41,5.62,06:47:00,17:44:00
2022-12-10 05:45:50,1.26,48.0,30.39,98.0,274.48,2.25,06:47:00,17:44:00
2022-12-10 05:40:40,1.3,48.0,30.39,98.0,274.48,2.25,06:47:00,17:44:00
2022-12-10 05:35:52,1.27,49.0,30.39,98.0,274.76,2.25,06:47:00,17:44:00
2022-12-10 05:30:50,1.29,48.0,30.39,98.0,274.76,3.37,06:47:00,17:44:00
2022-12-10 05:25:50,1.27,48.0,30.39,99.0,274.76,3.37,06:47:00,17:44:00
2022-12-10 05:20:49,1.29,48.0,30.39,100.0,246.71,2.25,06:47:00,17:44:00
2022-12-10 05:15:39,1.26,48.0,30.39,100.0,246.7,4.5,06:47:00,17:44:00
2022-12-10 05:10:39,1.25,48.0,30.39,100.0,252.52,4.5,06:47:00,17:44:00
2022-12-10 05:05:49,1.25,48.0,30.39,100.0,268.62,4.5,06:47:00,17:44:00
2022-12-10 05:00:39,1.23,48.0,30.38,101.0,276.57,3.37,06:47:00,17:44:00
2022-12-10 04:55:49,1.24,48.0,30.38,101.0,313.36,1.12,06:47:00,17:44:00
2022-12-10 04:50:50,1.24,47.0,30.38,101.0,271.3,1.12,06:47:00,17:44:00
2022-12-10 04:45:49,1.27,47.0,30.38,101.0,259.73,3.37,06:47:00,17:44:00
2022-12-10 04:40:49,1.25,47.0,30.38,100.0,223.51,1.12,06:47:00,17:44:00
2022-12-10 04:35:39,1.26,47.0,30.37,100.0,222.54,1.12,06:47:00,17:44:00
2022-12-10 04:30:49,1.27,47.0,30.37,100.0,222.54,4.5,06:47:00,17:44:00
2022-12-10 04:25:49,1.23,47.0,30.37,100.0,222.7,3.37,06:47:00,17:44:00
2022-12-10 04:20:55,1.22,47.0,30.37,100.0,222.66,0.0,06:47:00,17:44:00
2022-12-10 04:15:49,1.23,47.0,30.37,99.0,222.66,5.62,06:47:00,17:44:00
2022-12-10 04:10:41,1.23,47.0,30.37,99.0,223.8,5.62,06:47:00,17:44:00
2022-12-10 04:05:50,1.24,48.0,30.38,98.0,273.32,3.37,06:47:00,17:44:00
2022-12-10 04:00:50,1.24,48.0,30.37,97.0,303.64,4.5,06:47:00,17:44:00
2022-12-10 03:55:40,1.25,49.0,30.37,96.0,354.37,2.25,06:47:00,17:44:00
2022-12-10 03:50:50,1.24,49.0,30.37,95.0,64.0,1.12,06:47:00,17:44:00
2022-12-10 03:45:39,1.26,49.0,30.37,95.0,83.59,4.5,06:47:00,17:44:00
2022-12-10 03:40:49,1.25,49.0,30.37,95.0,91.2,0.0,06:47:00,17:44:00
2022-12-10 03:35:52,1.27,48.0,30.38,95.0,158.31,0.0,06:47:00,17:44:00
2022-12-10 03:30:53,1.24,49.0,30.37,96.0,158.31,2.25,06:47:00,17:44:00
2022-12-10 03:25:50,1.23,48.0,30.37,96.0,158.43,4.5,06:47:00,17:44:00
2022-12-10 03:20:40,1.22,48.0,30.37,96.0,158.27,2.25,06:47:00,17:44:00
2022-12-10 03:15:40,1.24,48.0,30.37,96.0,159.01,5.62,06:47:00,17:44:00
2022-12-10 03:10:39,1.27,48.0,30.37,96.0,157.4,3.37,06:47:00,17:44:00
2022-12-10 03:05:49,1.24,48.0,30.38,95.0,155.89,2.25,06:47:00,17:44:00
2022-12-10 03:00:39,1.26,49.0,30.38,95.0,154.8,1.12,06:47:00,17:44:00
2022-12-10 02:55:50,1.27,48.0,30.38,95.0,153.35,3.37,06:47:00,17:44:00
2022-12-10 02:50:53,1.2,49.0,30.38,95.0,161.82,3.37,06:47:00,17:44:00
2022-12-10 02:45:50,1.23,49.0,30.38,95.0,160.12,2.25,06:47:00,17:44:00
2022-12-10 02:40:52,1.26,49.0,30.38,95.0,160.09,2.25,06:47:00,17:44:00
2022-12-10 02:35:40,1.23,49.0,30.38,95.0,135.96,3.37,06:47:00,17:44:00
2022-12-10 02:30:40,1.27,49.0,30.38,95.0,128.69,2.25,06:47:00,17:44:00
2022-12-10 02:25:51,1.26,49.0,30.38,95.0,158.42,1.12,06:47:00,17:44:00
2022-12-10 02:20:42,1.21,49.0,30.38,95.0,153.58,4.5,06:47:00,17:44:00
2022-12-10 02:15:50,1.24,49.0,30.38,95.0,163.16,5.62,06:47:00,17:44:00
2022-12-10 02:10:52,1.24,49.0,30.38,95.0,164.56,1.12,06:47:00,17:44:00
2022-12-10 02:05:49,1.23,49.0,30.38,95.0,164.58,1.12,06:47:00,17:44:00
2022-12-10 02:00:51,1.24,49.0,30.39,95.0,164.58,1.12,06:47:00,17:44:00
2022-12-10 01:55:40,1.24,49.0,30.39,94.0,164.58,2.25,06:47:00,17:44:00
2022-12-10 01:50:40,1.24,49.0,30.39,94.0,164.58,1.12,06:47:00,17:44:00
2022-12-10 01:45:40,1.26,49.0,30.39,94.0,164.58,2.25,06:47:00,17:44:00
2022-12-10 01:40:50,1.23,49.0,30.39,95.0,183.79,1.12,06:47:00,17:44:00
2022-12-10 01:35:39,1.21,49.0,30.39,94.0,183.79,3.37,06:47:00,17:44:00
2022-12-10 01:30:49,1.23,49.0,30.39,95.0,190.41,4.5,06:47:00,17:44:00
2022-12-10 01:25:49,1.22,49.0,30.39,95.0,192.78,2.25,06:47:00,17:44:00
2022-12-10 01:20:49,1.25,49.0,30.39,96.0,191.61,6.75,06:47:00,17:44:00
2022-12-10 01:15:49,1.2,49.0,30.39,96.0,178.36,5.62,06:47:00,17:44:00
2022-12-10 01:10:39,1.24,49.0,30.4,96.0,251.89,2.25,06:47:00,17:44:00
2022-12-10 01:05:50,1.26,49.0,30.4,96.0,251.9,1.12,06:47:00,17:44:00
2022-12-10 01:00:53,1.23,49.0,30.4,95.0,251.89,2.25,06:47:00,17:44:00
2022-12-10 00:55:50,1.23,49.0,30.41,95.0,249.11,3.37,06:47:00,17:44:00
2022-12-10 00:50:50,1.24,49.0,30.41,95.0,249.1,5.62,06:47:00,17:44:00
2022-12-10 00:45:52,1.27,49.0,30.41,95.0,281.14,3.37,06:47:00,17:44:00
2022-12-10 00:40:49,1.22,50.0,30.41,95.0,282.07,3.37,06:47:00,17:44:00
2022-12-10 00:35:50,1.24,50.0,30.41,94.0,256.34,6.75,06:47:00,17:44:00
2022-12-10 00:30:50,1.22,50.0,30.41,94.0,231.27,4.5,06:47:00,17:44:00
2022-12-10 00:25:39,1.22,50.0,30.41,93.0,258.51,5.62,06:47:00,17:44:00
2022-12-10 00:20:50,1.25,50.0,30.4,92.0,285.35,5.62,06:47:00,17:44:00
2022-12-10 00:15:39,1.24,50.0,30.4,93.0,205.69,6.75,06:47:00,17:44:00
2022-12-10 00:10:49,1.25,50.0,30.41,93.0,248.5,3.37,06:47:00,17:44:00
2022-12-10 00:00:51,1.25,49.0,30.4,95.0,303.88,5.62,06:47:00,17:44:00
2022-12-09 23:55:49,1.2,49.0,30.41,96.0,220.21,10.12,06:46:00,17:44:00
2022-12-09 23:50:44,1.2,49.0,30.41,97.0,261.6,2.25,06:46:00,17:44:00
2022-12-09 23:45:42,1.21,49.0,30.41,99.0,262.08,3.37,06:46:00,17:44:00
2022-12-09 23:40:50,1.26,48.0,30.41,100.0,265.82,9.0,06:46:00,17:44:00
2022-12-09 23:35:39,1.23,48.0,30.41,100.0,237.4,4.5,06:46:00,17:44:00
2022-12-09 23:30:50,1.23,48.0,30.41,99.0,283.68,7.87,06:46:00,17:44:00
2022-12-09 23:25:49,1.24,48.0,30.42,99.0,268.63,4.5,06:46:00,17:44:00
2022-12-09 23:20:50,1.2,48.0,30.42,98.0,280.46,4.5,06:46:00,17:44:00
2022-12-09 23:16:02,1.23,48.0,30.41,97.0,324.3,4.5,06:46:00,17:44:00
2022-12-09 23:10:39,1.24,48.0,30.41,98.0,154.8,10.12,06:46:00,17:44:00
2022-12-09 23:05:42,1.23,48.0,30.42,98.0,164.5,7.87,06:46:00,17:44:00
2022-12-09 23:00:39,1.25,48.0,30.42,100.0,131.51,4.5,06:46:00,17:44:00
2022-12-09 22:55:55,1.27,48.0,30.42,101.0,16.68,6.75,06:46:00,17:44:00
2022-12-09 22:50:42,1.22,48.0,30.41,101.0,0.5,4.5,06:46:00,17:44:00
2022-12-09 22:45:50,1.22,48.0,30.43,101.0,169.72,5.62,06:46:00,17:44:00
2022-12-09 22:40:49,1.24,48.0,30.43,101.0,140.91,4.5,06:46:00,17:44:00
2022-12-09 22:35:49,1.2,48.0,30.42,101.0,46.53,9.0,06:46:00,17:44:00
2022-12-09 22:30:50,1.24,48.0,30.43,101.0,70.47,5.62,06:46:00,17:44:00
2022-12-09 22:25:49,1.24,48.0,30.43,101.0,137.25,1.12,06:46:00,17:44:00
2022-12-09 22:20:43,1.22,48.0,30.43,101.0,153.51,4.5,06:46:00,17:44:00
2022-12-09 22:15:39,1.24,49.0,30.43,101.0,152.72,4.5,06:46:00,17:44:00
2022-12-09 22:10:50,1.23,49.0,30.43,101.0,118.48,4.5,06:46:00,17:44:00
2022-12-09 22:05:40,1.24,49.0,30.42,101.0,196.4,3.37,06:46:00,17:44:00
2022-12-09 22:00:49,1.22,49.0,30.43,101.0,195.37,2.25,06:46:00,17:44:00
2022-12-09 21:55:49,1.24,49.0,30.42,101.0,304.47,6.75,06:46:00,17:44:00
2022-12-09 21:50:49,1.22,49.0,30.43,101.0,286.54,3.37,06:46:00,17:44:00
2022-12-09 21:45:49,1.26,49.0,30.44,101.0,263.1,3.37,06:46:00,17:44:00
2022-12-09 21:40:39,1.22,49.0,30.44,100.0,251.98,1.12,06:46:00,17:44:00
2022-12-09 21:35:43,1.28,49.0,30.44,100.0,258.54,4.5,06:46:00,17:44:00
2022-12-09 21:30:51,1.22,49.0,30.44,100.0,299.08,4.5,06:46:00,17:44:00
2022-12-09 21:25:40,1.18,49.0,30.43,100.0,336.48,3.37,06:46:00,17:44:00
2022-12-09 21:20:50,1.24,49.0,30.44,100.0,236.89,2.25,06:46:00,17:44:00
2022-12-09 21:15:49,1.23,49.0,30.44,100.0,236.45,1.12,06:46:00,17:44:00
2022-12-09 21:10:49,1.23,49.0,30.44,99.0,235.82,0.0,06:46:00,17:44:00
2022-12-09 21:05:40,1.21,49.0,30.43,99.0,301.34,2.25,06:46:00,17:44:00
2022-12-09 21:00:49,1.22,49.0,30.43,99.0,301.34,3.37,06:46:00,17:44:00
2022-12-09 20:55:51,1.24,49.0,30.43,98.0,301.35,0.0,06:46:00,17:44:00
2022-12-09 20:50:51,1.23,49.0,30.43,98.0,301.36,2.25,06:46:00,17:44:00
2022-12-09 20:45:50,1.24,50.0,30.43,97.0,23.51,1.12,06:46:00,17:44:00
2022-12-09 20:40:50,1.25,50.0,30.43,96.0,25.71,3.37,06:46:00,17:44:00
2022-12-09 20:35:39,1.24,50.0,30.43,96.0,25.7,1.12,06:46:00,17:44:00
2022-12-09 20:30:39,1.26,50.0,30.43,95.0,141.2,1.12,06:46:00,17:44:00
2022-12-09 20:25:39,1.23,50.0,30.44,95.0,140.8,2.25,06:46:00,17:44:00
2022-12-09 20:20:49,1.22,50.0,30.43,95.0,48.29,2.25,06:46:00,17:44:00
2022-12-09 20:15:40,1.23,50.0,30.43,95.0,116.92,0.0,06:46:00,17:44:00
2022-12-09 20:10:49,1.24,50.0,30.43,95.0,117.1,1.12,06:46:00,17:44:00
2022-12-09 20:05:50,1.26,50.0,30.43,94.0,3.9,1.12,06:46:00,17:44:00
2022-12-09 20:00:40,1.22,51.0,30.43,94.0,189.47,5.62,06:46:00,17:44:00
2022-12-09 19:55:39,1.18,51.0,30.42,93.0,355.75,5.62,06:46:00,17:44:00
2022-12-09 19:50:40,1.24,51.0,30.42,93.0,282.6,0.0,06:46:00,17:44:00
2022-12-09 19:45:49,1.24,51.0,30.42,92.0,282.59,0.0,06:46:00,17:44:00
2022-12-09 19:40:42,1.27,52.0,30.42,90.0,265.97,6.75,06:46:00,17:44:00
2022-12-09 19:35:50,1.23,52.0,30.41,88.0,11.68,1.12,06:46:00,17:44:00
2022-12-09 19:30:49,1.24,52.0,30.41,90.0,103.18,4.5,06:46:00,17:44:00
2022-12-09 19:25:50,1.23,52.0,30.4,89.0,165.54,4.5,06:46:00,17:44:00
2022-12-09 19:20:49,1.24,51.0,30.4,85.0,347.81,2.25,06:46:00,17:44:00
2022-12-09 19:15:40,1.23,51.0,30.4,94.0,189.11,13.5,06:46:00,17:44:00
2022-12-09 19:10:40,1.25,51.0,30.4,92.0,298.77,5.62,06:46:00,17:44:00
2022-12-09 19:05:49,1.24,52.0,30.39,90.0,317.16,11.25,06:46:00,17:44:00
2022-12-09 19:00:40,1.27,54.0,30.4,83.0,245.43,2.25,06:46:00,17:44:00
2022-12-09 18:55:49,1.24,52.0,30.4,78.0,277.95,10.12,06:46:00,17:44:00
2022-12-09 18:50:49,1.27,52.0,30.4,88.0,221.91,4.5,06:46:00,17:44:00
2022-12-09 18:45:53,1.27,51.0,30.41,91.0,311.3,12.37,06:46:00,17:44:00
2022-12-09 18:40:50,1.22,51.0,30.4,92.0,167.06,4.5,06:46:00,17:44:00
2022-12-09 18:35:40,1.25,51.0,30.4,94.0,173.76,2.25,06:46:00,17:44:00
2022-12-09 18:30:39,1.25,51.0,30.4,95.0,223.06,3.37,06:46:00,17:44:00
2022-12-09 18:25:49,1.24,51.0,30.39,95.0,187.22,4.5,06:46:00,17:44:00
2022-12-09 18:21:20,1.21,51.0,30.39,95.0,291.2,1.12,06:46:00,17:44:00
2022-12-09 18:15:49,1.24,51.0,30.39,95.0,343.38,4.5,06:46:00,17:44:00
2022-12-09 18:10:40,1.24,51.0,30.39,94.0,335.05,13.5,06:46:00,17:44:00
2022-12-09 18:05:39,1.24,51.0,30.4,95.0,335.87,5.62,06:46:00,17:44:00
2022-12-09 18:00:49,1.21,51.0,30.4,96.0,154.18,9.0,06:46:00,17:44:00
2022-12-09 17:55:55,1.24,51.0,30.39,95.0,343.61,6.75,06:46:00,17:44:00
2022-12-09 17:50:55,1.26,51.0,30.4,95.0,154.18,0.0,06:46:00,17:44:00
2022-12-09 17:45:50,1.28,51.0,30.39,95.0,353.61,4.5,06:46:00,17:44:00
2022-12-09 17:40:49,1.27,52.0,30.4,94.0,351.3,3.37,06:46:00,17:44:00
2022-12-09 17:35:40,1.51,52.0,30.39,93.0,351.94,5.62,06:46:00,17:44:00
2022-12-09 17:31:08,1.8,52.0,30.39,93.0,257.46,0.0,06:46:00,17:44:00
2022-12-09 17:25:39,6.9,52.0,30.39,92.0,276.41,6.75,06:46:00,17:44:00
2022-12-09 17:20:50,5.74,52.0,30.39,91.0,218.1,5.62,06:46:00,17:44:00
2022-12-09 17:15:50,7.83,52.0,30.39,95.0,201.92,2.25,06:46:00,17:44:00
2022-12-09 17:10:56,7.92,52.0,30.39,96.0,202.01,4.5,06:46:00,17:44:00
2022-12-09 17:05:40,8.65,52.0,30.38,96.0,244.81,5.62,06:46:00,17:44:00
2022-12-09 17:00:52,9.76,52.0,30.38,97.0,250.23,7.87,06:46:00,17:44:00
2022-12-09 16:56:36,9.37,52.0,30.38,98.0,260.02,5.62,06:46:00,17:44:00
2022-12-09 16:51:38,14.91,52.0,30.37,98.0,292.07,3.37,06:46:00,17:44:00
2022-12-09 16:46:35,16.67,52.0,30.37,98.0,293.51,6.75,06:46:00,17:44:00
2022-12-09 16:41:35,22.61,52.0,30.36,98.0,315.49,5.62,06:46:00,17:44:00
2022-12-09 16:36:35,26.99,52.0,30.36,98.0,324.14,4.5,06:46:00,17:44:00
2022-12-09 16:31:35,32.43,52.0,30.37,98.0,237.69,1.12,06:46:00,17:44:00
2022-12-09 16:26:38,22.64,52.0,30.37,97.0,237.67,2.25,06:46:00,17:44:00
2022-12-09 16:21:35,21.02,52.0,30.37,97.0,237.66,1.12,06:46:00,17:44:00
2022-12-09 16:16:35,28.53,52.0,30.37,97.0,237.66,1.12,06:46:00,17:44:00
2022-12-09 16:11:38,47.57,52.0,30.37,97.0,237.33,3.37,06:46:00,17:44:00
2022-12-09 16:06:35,40.66,52.0,30.37,98.0,237.24,3.37,06:46:00,17:44:00
2022-12-09 16:00:40,52.36,52.0,30.37,98.0,238.99,4.5,06:46:00,17:44:00
2022-12-09 15:56:22,51.07,52.0,30.36,97.0,243.99,5.62,06:46:00,17:44:00
2022-12-09 15:50:59,61.32,52.0,30.36,97.0,246.29,7.87,06:46:00,17:44:00
2022-12-09 15:45:49,91.32,52.0,30.36,98.0,243.35,5.62,06:46:00,17:44:00
2022-12-09 15:40:49,86.54,52.0,30.36,98.0,256.07,7.87,06:46:00,17:44:00
2022-12-09 15:35:42,92.21,52.0,30.36,98.0,262.4,6.75,06:46:00,17:44:00
2022-12-09 15:30:52,139.58,52.0,30.36,98.0,258.3,5.62,06:46:00,17:44:00
2022-12-09 15:25:49,169.48,52.0,30.36,98.0,302.29,5.62,06:46:00,17:44:00
2022-12-09 15:20:49,108.84,52.0,30.36,98.0,312.62,3.37,06:46:00,17:44:00
2022-12-09 15:15:39,124.6,52.0,30.36,97.0,316.11,2.25,06:46:00,17:44:00
2022-12-09 15:10:49,118.57,52.0,30.36,97.0,348.17,3.37,06:46:00,17:44:00
2022-12-09 15:05:49,111.64,52.0,30.36,97.0,348.49,3.37,06:46:00,17:44:00
2022-12-09 15:00:49,158.03,52.0,30.36,96.0,350.88,4.5,06:46:00,17:44:00
2022-12-09 14:56:19,153.8,52.0,30.36,96.0,352.82,4.5,06:46:00,17:44:00
2022-12-09 14:50:52,65.09,52.0,30.36,97.0,352.84,4.5,06:46:00,17:44:00
2022-12-09 14:45:49,95.92,52.0,30.37,97.0,352.75,3.37,06:46:00,17:44:00
2022-12-09 14:40:50,93.19,52.0,30.36,97.0,352.76,4.5,06:46:00,17:44:00
2022-12-09 14:35:45,66.35,52.0,30.36,97.0,351.49,4.5,06:46:00,17:44:00
2022-12-09 14:31:12,29.04,53.0,30.36,97.0,351.03,5.62,06:46:00,17:44:00
2022-12-09 14:25:52,26.58,53.0,30.36,96.0,350.83,6.75,06:46:00,17:44:00
2022-12-09 14:20:40,46.43,53.0,30.36,95.0,353.8,5.62,06:46:00,17:44:00
2022-12-09 14:15:55,50.48,53.0,30.36,96.0,359.08,3.37,06:46:00,17:44:00
2022-12-09 14:10:39,73.13,53.0,30.36,94.0,336.19,4.5,06:46:00,17:44:00
2022-12-09 14:05:52,84.28,54.0,30.36,93.0,342.6,5.62,06:46:00,17:44:00
2022-12-09 14:00:52,63.13,54.0,30.36,93.0,342.71,5.62,06:46:00,17:44:00
2022-12-09 13:55:49,157.26,54.0,30.36,93.0,350.83,3.37,06:46:00,17:44:00
2022-12-09 13:50:39,141.92,54.0,30.36,93.0,340.19,2.25,06:46:00,17:44:00
2022-12-09 13:45:39,319.7,53.0,30.36,94.0,336.91,4.5,06:46:00,17:44:00
2022-12-09 13:40:42,280.12,53.0,30.36,94.0,335.89,2.25,06:46:00,17:44:00
2022-12-09 13:35:50,257.61,53.0,30.36,94.0,337.35,3.37,06:46:00,17:44:00
2022-12-09 13:30:40,128.77,53.0,30.37,94.0,337.36,4.5,06:46:00,17:44:00
2022-12-09 13:25:50,133.19,53.0,30.37,93.0,338.34,3.37,06:46:00,17:44:00
2022-12-09 13:21:19,87.9,53.0,30.37,93.0,339.49,3.37,06:46:00,17:44:00
2022-12-09 13:16:22,239.73,53.0,30.37,95.0,338.7,2.25,06:46:00,17:44:00
2022-12-09 13:10:50,362.07,53.0,30.37,96.0,348.67,4.5,06:46:00,17:44:00
2022-12-09 13:05:41,104.52,53.0,30.37,95.0,330.12,4.5,06:46:00,17:44:00
2022-12-09 13:00:40,80.38,53.0,30.37,95.0,329.81,4.5,06:46:00,17:44:00
2022-12-09 12:55:49,120.23,53.0,30.37,95.0,343.17,5.62,06:46:00,17:44:00
