USER_ID,PRD_CAT,PRD_ID,GENDER,AGE_GRP,MARITAL_YN,PUR_AMT
1000714,1,P00361942,M,18-25,0,7637
1000163,1,P00209742,M,18-25,0,7805
1000476,1,P00233342,M,36-45,0,19221
1001473,1,P00063342,M,26-35,0,8210
1001696,1,P00346142,M,36-45,0,11597
1000579,1,P00127542,M,26-35,0,4073
1000157,1,P00110742,M,36-45,0,19138
1000877,1,P00237242,M,26-35,1,7946
1000765,1,P00170342,M,26-35,0,15324
1001395,1,P00322142,M,26-35,1,15430
1001384,1,P00307542,M,18-25,0,4063
1001340,1,P00347642,M,26-35,0,3904
1001151,1,P00128042,M,26-35,1,15918
1001516,2,P00085942,F,26-35,0,16296
1001329,1,P00146042,M,18-25,0,4120
1001697,1,P00118642,F,18-25,0,15749
1001778,1,P00222942,M,18-25,0,11528
1000840,2,P00187442,F,26-35,1,16306
1001422,1,P00339542,M,36-45,0,12090
1001556,1,P00182242,M,18-25,1,11646
1000429,1,P00006942,M,18-25,0,15488
1001233,1,P00112542,F,46-50,1,19615
1000480,1,P00122442,F,18-25,0,15412
1001109,2,P00186642,M,18-25,0,6908
1000198,2,P00261842,M,26-35,1,9810
1000549,1,P00346142,M,26-35,0,19249
1000165,1,P00233942,M,18-25,0,11396
1001377,1,P00352142,M,36-45,1,11452
1000955,1,P00274042,F,51-55,1,19020
1000216,1,P00278042,M,46-50,0,11441
1001410,3,P00194342,M,51-55,1,10803
1000839,1,P00163242,M,26-35,0,11875
1000456,3,P00350942,M,36-45,0,10856
1001167,1,P00112142,F,51-55,1,15674
1001152,1,P00346142,M,18-25,0,11407
1000148,1,P00074442,M,51-55,1,11715
1000718,1,P00037142,M,18-25,0,19085
1000328,3,P00172842,M,36-45,0,10661
1000918,1,P00010742,F,46-50,0,15700
1000943,1,P00144642,F,46-50,1,19244
1000651,1,P00080342,M,36-45,0,19246
1000272,1,P00129342,M,18-25,0,4501
1000257,1,P00036842,M,18-25,0,12114
1001658,3,P00000142,F,36-45,0,10748
1000627,2,P00275842,M,51-55,1,16400
1000588,1,P00110742,F,26-35,0,11971
1000817,2,P00227942,M,18-25,0,13166
1000289,1,P00046142,F,26-35,0,15661
1000892,1,P00110942,M,36-45,0,19447
1001591,1,P00127842,M,51-55,1,19708
1001764,2,P00190842,M,18-25,0,13102
1001246,1,P00071242,M,18-25,0,15638
1000912,3,P00350942,F,36-45,0,8209
1000177,1,P00110742,M,51-55,1,15554
1000533,1,P00346242,M,26-35,0,19519
1001230,3,P00255742,M,26-35,0,10854
1001413,1,P00070042,M,18-25,1,11724
1001356,1,P00142142,F,18-25,0,3946
1001735,1,P00173942,M,18-25,1,11403
1000623,1,P00277442,M,26-35,1,19307
1000669,1,P00169742,M,26-35,0,15827
1001442,3,P00137642,M,18-25,0,3143
1000714,3,P00190542,M,18-25,0,10828
1001759,3,P00070542,M,26-35,1,10895
1001785,1,P00334242,M,18-25,0,19605
1000148,1,P00334642,M,51-55,1,11952
1001733,1,P00240242,M,18-25,1,19695
1000575,1,P00127342,M,26-35,1,11505
1001466,1,P00036842,M,18-25,1,15913
1001420,1,P00349942,M,18-25,0,19255
1001340,1,P00307542,M,26-35,0,4141
1001675,1,P00057942,F,26-35,1,12093
1000216,1,P00114942,M,46-50,0,15785
1000157,1,P00304442,M,36-45,0,15215
1000335,1,P00127742,M,36-45,1,4183
1001359,3,P00210342,M,36-45,0,13493
1001543,1,P00237542,M,26-35,0,3969
1001130,1,P00270942,M,18-25,0,15290
1000199,1,P00000942,M,18-25,0,11766
1000550,2,P00171542,M,46-50,1,9682
1000092,2,P00085942,F,18-25,0,9656
1001306,1,P00147742,M,26-35,0,15840
1001147,1,P00010742,M,26-35,1,8271
1000651,1,P00145042,M,36-45,0,11562
1001367,1,P00112142,M,26-35,0,15600
1000549,1,P00115142,M,26-35,0,18970
1000773,1,P00307542,M,26-35,0,15175
1001356,1,P00112142,F,18-25,0,12030
1000791,3,P0095942,M,36-45,0,13642
1001448,1,P00251942,F,26-35,0,11455
1000676,2,P00227842,M,18-25,1,9658
1001246,1,P00182242,M,18-25,0,8275
1000604,1,P00009342,M,46-50,1,15413
1001524,2,P00322942,M,18-25,0,16448
1001635,1,P00242742,M,26-35,0,19104
1000546,1,P00117042,F,26-35,0,4432
1000148,1,P00352642,M,51-55,1,15593
1000881,1,P00066542,M,18-25,0,4102
1001411,3,P00351242,M,36-45,0,3072
1000256,1,P00057642,M,46-50,0,19623
1000323,1,P00237542,M,46-50,0,19125
1000808,1,P0098242,M,26-35,1,11698
1000913,1,P00177542,M,26-35,0,15748
1000746,1,P00267542,F,18-25,0,8274
1001564,1,P00045342,M,51-55,1,11985
1000550,3,P00190142,M,46-50,1,10579
1001422,1,P00244042,M,36-45,0,11459
1000477,1,P00184042,M,36-45,0,19517
1000139,1,P00274042,F,26-35,0,18958
1000563,1,P00307542,M,26-35,0,11678
1000575,1,P00165442,M,26-35,1,15277
1000701,1,P00070042,F,18-25,0,11557
1001284,1,P00216142,M,46-50,1,19352
1001022,1,P00249742,M,26-35,0,4115
1001262,1,P00351342,M,26-35,1,15895
1001680,2,P00005942,M,26-35,1,3563
1000177,1,P00046742,M,51-55,1,15370
1001125,2,P00161542,F,18-25,0,9531
1000331,2,P00057742,M,26-35,0,16373
1001586,1,P00037142,M,46-50,1,11877
1000005,1,P00289842,M,26-35,1,4120
1000524,1,P00146742,M,18-25,0,11761
1001101,1,P00355142,M,36-45,0,11885
1001762,1,P00046742,M,26-35,1,19261
1001647,1,P00113142,M,18-25,0,11602
1000449,2,P00166942,M,26-35,0,6652
1001600,1,P00346142,M,36-45,1,8024
1001699,1,P00128942,F,26-35,0,15670
1001737,1,P00356342,M,36-45,0,15242
1001645,3,P00220242,F,18-25,1,13313
1001545,1,P00284842,M,26-35,0,11525
1001134,1,P00118442,M,18-25,0,7853
1000550,3,P0096142,M,46-50,1,8097
1000816,2,P00277642,M,46-50,0,9921
1001246,3,P00058242,M,18-25,0,13479
1000757,1,P00157642,M,26-35,0,11592
1000604,1,P00105142,M,46-50,1,11718
1001233,1,P00105142,F,46-50,1,18996
1000048,1,P00216142,M,26-35,1,11378
1001050,1,P00148542,M,26-35,0,12023
1001177,1,P00145042,F,26-35,1,15764
1000482,2,P00266542,M,26-35,1,13292
1000763,1,P00370042,M,18-25,0,11804
1000026,1,P00143342,M,26-35,1,8231
1001101,1,P00346342,M,36-45,0,11743
1001051,1,P00127842,F,26-35,1,15741
1000477,1,P00281642,M,36-45,0,12037
1000220,1,P00334242,M,26-35,0,15828
1000344,1,P00045342,M,36-45,1,4064
1000984,1,P00129042,M,51-55,1,8082
1001008,1,P00249742,M,36-45,0,11950
1001053,1,P00130742,M,36-45,1,15808
1001449,1,P00127442,M,36-45,1,4154
1000482,1,P00313842,M,26-35,1,11782
1000695,1,P00103042,F,18-25,0,15846
1001599,2,P00322942,M,26-35,0,12763
1000588,1,P00025442,F,26-35,0,15912
1001246,1,P00182742,M,18-25,0,15644
1001579,1,P00242442,M,26-35,0,8322
1000717,1,P00145042,M,26-35,0,15664
1001645,2,P00089242,F,18-25,1,16030
1000284,1,P00127642,M,26-35,1,19013
1001624,1,P00281642,M,26-35,1,8125
1001647,1,P00334242,M,18-25,0,15814
1000398,1,P00173742,M,26-35,1,19529
1001578,1,P00208342,M,18-25,1,8328
1001119,1,P00335442,M,36-45,1,11468
1000331,1,P00288942,M,26-35,0,19539
1000647,1,P00034042,M,36-45,1,15482
1000260,1,P00167942,M,18-25,0,8335
1001613,3,P00282142,M,18-25,0,10607
1001680,2,P00252942,M,26-35,1,13211
1001193,1,P00130742,M,26-35,1,12022
1001312,1,P00233842,M,26-35,1,12126
1000192,1,P00241542,M,18-25,0,8023
1000563,1,P00019342,M,26-35,0,7784
1000844,1,P00317542,M,26-35,1,15752
1001139,1,P00048142,M,26-35,0,15811
1001422,1,P00157642,M,36-45,0,7811
1001053,1,P00121342,M,36-45,1,19249
1001395,1,P00268642,M,26-35,1,15816
1001466,1,P00110842,M,18-25,1,15294
1000366,2,P00275842,M,51-55,1,16435
1001142,1,P00304542,M,18-25,0,11674
1000601,2,P00178842,F,18-25,1,13057
1000981,3,P00035542,M,26-35,1,5797
1001586,1,P00042142,M,46-50,1,11505
1000937,1,P00351342,M,26-35,1,19475
1000850,3,P00195742,M,36-45,1,8340
1001377,1,P00044642,M,36-45,1,7701
1000284,3,P0096142,M,26-35,1,13319
1001768,1,P00177542,M,46-50,1,11650
1000877,1,P00226542,M,26-35,1,15473
1000655,1,P00216142,F,26-35,0,11397
1000181,2,P00227942,M,18-25,0,6578
1000262,1,P00329542,F,26-35,0,11611
1000004,1,P00114942,M,46-50,1,19120
1001696,1,P00010742,M,36-45,0,19660
1001264,1,P00228442,M,26-35,0,8278
1001383,1,P00288942,F,26-35,0,15218
1001219,1,P00001042,M,26-35,1,7844
1000817,1,P00000642,M,18-25,0,19189
1000624,1,P00128942,M,26-35,0,15217
1000445,1,P00146142,M,46-50,1,11819
1000739,1,P00016042,M,36-45,0,15225
1000284,1,P00110842,M,26-35,1,19005
1000036,1,P00209742,M,26-35,0,15591
1001010,1,P00319942,M,26-35,0,8333
1001193,1,P00035942,M,26-35,1,11805
1000258,1,P00332242,M,26-35,1,19626
1000911,1,P00193542,M,51-55,1,11743
1001611,3,P00265142,M,26-35,0,13513
1001260,1,P00270542,M,26-35,0,15571
1000721,1,P00160942,F,36-45,0,11738
1001451,2,P00189742,M,36-45,0,12961
1001249,1,P00112142,M,36-45,0,15835
1000264,1,P00346942,M,36-45,1,7997
1000508,1,P00277442,M,26-35,0,15595
1001605,3,P00216342,F,18-25,0,10776
1001447,1,P00352642,M,18-25,0,4404
1001129,1,P00249742,M,36-45,0,12045
1000652,1,P00129342,M,18-25,0,11749
1000262,1,P00127442,F,26-35,0,15821
1001119,1,P00057642,M,36-45,1,19567
1000765,2,P00274342,M,26-35,0,12819
1001746,1,P00243942,M,26-35,1,19490
1001165,1,P00112142,M,26-35,1,11801
1001032,2,P00057742,M,51-55,1,9654
1001209,2,P00275842,M,36-45,1,12943
1001030,1,P00162442,M,26-35,1,12078
1001645,1,P00121342,F,18-25,1,19460
1001134,1,P00184942,M,18-25,0,19021
1000412,1,P00002142,M,36-45,1,19002
1000333,2,P00195542,M,36-45,1,6380
1001338,1,P00145042,M,26-35,1,7817
1000563,2,P00264542,M,26-35,0,3758
1000651,1,P00334242,M,36-45,0,15187
1000746,1,P00147942,F,18-25,0,11430
1001560,1,P00128042,F,26-35,0,15411
1000524,1,P00307542,M,18-25,0,11716
1000911,1,P00127642,M,51-55,1,19177
1000202,1,P00120042,M,18-25,0,19208
1000566,1,P00194642,M,26-35,0,7601
1000257,3,P00216342,M,18-25,0,13388
1001311,1,P00233642,M,18-25,0,15666
1001599,1,P00080342,M,26-35,0,8072
1000571,1,P00057642,M,51-55,1,19239
1000328,1,P00016842,M,36-45,0,7961
1001051,1,P00182142,F,26-35,1,12047
1000729,1,P00241642,M,36-45,0,4495
1001746,3,P00191642,M,26-35,1,13391
1001101,1,P00198742,M,36-45,0,8105
1001616,1,P00262242,M,26-35,1,15541
1000245,1,P00221342,M,36-45,0,4162
1001587,2,P00065342,F,26-35,0,9800
1001210,1,P00114942,M,26-35,1,19580
1001449,1,P00105342,M,36-45,1,15756
1001314,2,P0096642,F,18-25,0,3673
1001524,1,P00169742,M,18-25,0,15308
1000721,1,P00053942,F,36-45,0,11799
1001101,1,P00278942,M,36-45,0,15768
1000328,1,P00270942,M,36-45,0,15435
1001106,1,P00110742,M,18-25,0,15287
1000083,1,P00248942,F,26-35,0,19569
1001140,1,P00177442,F,46-50,1,12045
1001552,1,P00223542,M,46-50,1,15560
1001650,3,P00057542,M,26-35,0,10979
1000695,1,P00142942,F,18-25,0,15485
1001211,1,P00044442,M,18-25,0,11864
1000505,1,P00028042,M,36-45,1,19634
1001369,1,P00146142,M,26-35,1,15294
1000173,2,P00116842,M,26-35,1,16128
1001675,3,P0095842,F,26-35,1,8232
1000148,1,P00284842,M,51-55,1,18974
1000549,3,P0096542,M,26-35,0,13316
1001723,1,P00233542,M,36-45,1,11650
1000272,1,P00127242,M,18-25,0,18984
1001632,3,P00068042,M,26-35,0,2664
1001586,1,P00278242,M,46-50,1,19104
1001022,1,P00334242,M,26-35,0,4494
1000735,1,P00144642,M,26-35,0,15788
1001630,1,P00155442,M,46-50,0,11541
1000802,1,P00025442,M,26-35,0,19471
1000692,1,P00143342,F,26-35,1,11922
1001004,2,P00057742,M,26-35,0,12933
1000744,1,P00266642,M,26-35,0,19377
1001085,1,P00080342,M,26-35,1,19285
1000077,3,P00350942,M,18-25,0,13370
1001391,1,P00221342,M,36-45,1,15543
1000549,3,P00064042,M,26-35,0,13692
1000773,1,P00057642,M,26-35,0,19207
1000566,1,P00127342,M,26-35,0,11555
1001556,1,P00208342,M,18-25,1,15437
1001591,1,P00147742,M,51-55,1,15230
1001064,1,P00145042,M,26-35,0,15905
1001087,2,P00324742,M,26-35,0,6804
1000245,1,P0098342,M,36-45,0,11829
1000445,1,P00111142,M,46-50,1,12070
1000817,1,P00118442,M,18-25,0,11853
1000402,1,P00110842,M,26-35,1,19175
1000084,1,P00110942,M,18-25,0,19147
1001219,1,P00130742,M,26-35,1,19416
1000698,1,P00080342,M,18-25,0,7768
1000326,1,P00182142,M,51-55,1,19292
1000370,1,P00347642,M,18-25,0,11685
1000229,1,P00191442,M,18-25,0,11974
1001719,1,P00262242,M,18-25,1,11603
1001551,1,P00028042,M,26-35,1,8222
1000093,1,P00112542,M,26-35,1,15895
1001072,3,P00000142,F,36-45,0,13629
1000889,1,P00113142,M,46-50,0,11522
1001117,1,P00037142,M,18-25,0,19585
1001358,1,P00169742,M,36-45,1,15541
1001695,1,P00233442,M,26-35,1,11603
1001329,1,P0097242,M,18-25,0,19125
1000326,1,P0097242,M,51-55,1,15474
1001628,1,P00127242,M,18-25,0,7998
1001793,2,P00146542,M,26-35,0,3768
1000798,1,P00249742,F,26-35,1,11754
1001391,1,P00053942,M,36-45,1,11475
1000245,2,P00324742,M,36-45,0,9695
1000678,1,P00345742,M,26-35,1,15743
1001077,1,P00346242,M,26-35,0,19262
1001120,1,P00278942,M,18-25,1,15540
1001616,1,P00184942,M,26-35,1,19617
1001000,1,P00121342,F,26-35,0,15195
1000623,2,P00295942,M,26-35,1,9772
1001422,3,P00001342,M,36-45,0,5780
1000403,1,P00138442,M,18-25,0,8179
1001246,2,P00227842,M,18-25,0,10119
1000329,2,P00190842,M,36-45,0,3316
1000637,3,P00035542,M,36-45,1,10884
1001658,1,P00112542,F,36-45,0,19000
1001447,1,P00053942,M,18-25,0,11678
1000133,1,P00182142,F,26-35,1,15559
1000881,1,P00277442,M,18-25,0,15813
1001759,1,P00025442,M,26-35,1,15287
1001151,1,P00208742,M,26-35,1,15653
1000052,1,P00002142,M,18-25,0,11901
1000412,1,P00057942,M,36-45,1,15503
1001616,2,P00116842,M,26-35,1,16248
1000425,1,P00025442,M,26-35,1,11916
1000531,2,P0094542,F,18-25,0,10046
1000731,3,P00249642,M,46-50,1,10916
1000881,1,P00303342,M,18-25,0,15871
1001696,1,P00305142,M,36-45,0,11811
1000639,1,P00088042,M,46-50,1,15420
1001264,1,P00133442,M,26-35,0,11725
1000985,1,P00304442,M,26-35,0,15564
1000343,1,P00014842,F,36-45,0,15826
1000424,1,P00182742,M,26-35,0,11845
1001609,1,P00074442,F,36-45,0,11610
1000372,1,P00142142,F,18-25,0,19516
1000461,1,P00128442,M,51-55,0,7911
1000652,1,P00237542,M,18-25,0,18982
1000669,1,P00140542,M,26-35,0,15325
1000765,1,P00241242,M,26-35,0,11801
1000889,1,P00177442,M,46-50,0,19363
1001395,3,P00070542,M,26-35,1,10681
1001191,1,P00248942,F,36-45,1,15313
1001264,3,P00190142,M,26-35,0,8200
1000048,1,P00160642,M,26-35,1,11473
1000963,3,P00350942,M,26-35,1,8124
1001466,1,P00173842,M,18-25,1,15737
1001611,1,P00050942,M,26-35,0,19556
1001753,1,P00041042,M,36-45,0,15511
1001624,1,P00049142,M,26-35,1,11656
1000777,1,P00053342,M,18-25,0,4262
1001202,1,P00191442,M,36-45,0,15616
1001340,1,P00111642,M,26-35,0,15358
1001655,1,P00147742,M,18-25,1,15202
1000392,1,P00080342,M,18-25,0,19307
1000881,1,P00346242,M,18-25,0,15341
1000641,1,P00110842,F,36-45,1,19577
1000889,1,P00241242,M,46-50,0,7658
1001675,3,P0096542,F,26-35,1,13277
1001611,1,P00320942,M,26-35,0,3846
1000880,3,P00174142,M,36-45,0,10852
1000632,1,P00249542,M,46-50,0,11697
1001260,1,P00105342,M,26-35,0,11798
1000245,1,P00286742,M,36-45,0,8263
1000531,1,P00355142,F,18-25,0,11743
1001473,2,P0095342,M,26-35,0,9759
1001325,3,P00350942,M,26-35,1,13717
1000369,1,P00221442,M,36-45,0,15331
1000048,1,P00332242,M,26-35,1,11584
1000757,1,P00046742,M,26-35,0,19142
1000757,1,P00112642,M,26-35,0,15250
1000216,1,P00157642,M,46-50,0,8214
1000549,3,P00070942,M,26-35,0,13324
1000243,2,P00116842,M,26-35,0,13056
1001284,1,P00173842,M,46-50,1,7803
1001128,1,P00321042,M,26-35,0,11514
1000739,1,P00346142,M,36-45,0,15207
1001181,1,P00352942,M,36-45,1,8281
1000366,1,P00274442,M,51-55,1,19296
1001181,1,P00274142,M,36-45,1,15811
1000889,1,P00090942,M,46-50,0,19444
1000755,1,P00277942,F,36-45,1,15593
1000418,1,P00110942,F,26-35,1,11598
1001032,1,P00140742,M,51-55,1,15184
1001753,1,P00304242,M,36-45,0,15739
1000338,1,P00322142,M,36-45,0,11682
1000437,3,P00350942,M,36-45,1,13285
1001420,2,P00057742,M,18-25,0,16137
1001697,1,P00046142,F,18-25,0,18966
1000646,1,P00121342,M,36-45,0,19081
1001320,1,P00114342,M,26-35,0,19583
1000245,1,P00063342,M,36-45,0,11766
1000985,3,P00216342,M,26-35,0,13548
1000945,2,P00304642,M,46-50,0,10100
1000713,1,P00201442,M,36-45,0,11435
1000202,1,P00113342,M,18-25,0,3839
1001791,1,P00241542,M,18-25,1,15205
1001632,2,P00116842,M,26-35,0,10045
1001579,1,P00129342,M,26-35,0,7761
1001496,1,P00028042,M,26-35,0,15226
1000639,1,P00070342,M,46-50,1,15842
1001418,1,P00260342,M,18-25,1,4075
1001733,1,P00304442,M,18-25,1,15907
1000023,1,P00192542,M,36-45,1,7818
1001109,1,P00020342,M,18-25,0,7952
1000085,1,P00184942,M,18-25,0,7625
1000770,1,P00105342,M,18-25,1,19593
1001230,1,P00214242,M,26-35,0,8060
1000105,1,P00273742,M,46-50,1,19118
1001010,1,P00229742,M,26-35,0,11391
1001345,3,P00249642,F,26-35,1,3026
1001345,3,P00057542,F,26-35,1,13704
1000036,1,P00229742,M,26-35,0,15773
1001285,1,P00111142,M,36-45,1,19485
1001362,1,P00127742,M,36-45,0,15529
1001560,1,P00128142,F,26-35,0,8272
1001733,2,P00266542,M,18-25,1,13017
1000830,1,P00112542,M,36-45,0,19686
1001264,1,P00030842,M,26-35,0,11737
1001356,2,P00274342,F,18-25,0,9969
1001219,1,P00329542,M,26-35,1,15351
1000134,1,P00241642,M,26-35,1,8325
1000355,2,P00324742,M,18-25,0,12908
1001748,1,P00057642,M,51-55,1,11861
1001496,1,P00173942,M,26-35,0,11464
1001377,1,P00128142,M,36-45,1,15469
1000058,2,P00345842,M,26-35,0,13276
1000765,1,P00127342,M,26-35,0,15408
1001516,2,P00057742,F,26-35,0,16143
1001356,1,P00304342,F,18-25,0,19086
1000026,1,P00128942,M,26-35,1,11378
1000548,1,P00080342,F,36-45,1,15478
1000321,1,P00305242,M,18-25,0,15241
1000284,1,P00165442,M,26-35,1,8294
1000677,1,P00173142,M,51-55,1,15719
1001426,1,P00112142,M,18-25,0,15807
1000415,2,P00345842,F,36-45,1,9739
1000018,1,P00184942,F,18-25,0,19213
1001268,1,P00057942,M,51-55,1,8036
1001723,1,P00142142,M,36-45,1,15700
1001666,1,P00329542,M,26-35,0,15567
1000173,1,P00111242,M,26-35,1,15725
1001031,1,P00103042,M,36-45,1,19227
1001764,1,P00022142,M,18-25,0,15667
1001338,1,P00218442,M,26-35,1,15664
1000678,2,P00193642,M,26-35,1,6377
1000530,1,P00233442,M,26-35,1,11935
1000017,1,P00130742,M,51-55,0,19049
1001764,1,P00049442,M,18-25,0,15357
1000713,1,P00114342,M,36-45,0,19108
1001556,3,P00189842,M,18-25,1,8013
1001597,1,P00251942,M,26-35,1,11906
1000678,1,P00074442,M,26-35,1,11541
1001614,1,P00213042,M,36-45,1,15527
1001611,1,P00028042,M,26-35,0,15901
1000985,2,P00111542,M,26-35,0,15988
1000321,1,P00070342,M,18-25,0,4278
1000092,1,P00184942,F,18-25,0,8079
1000783,2,P00277642,M,26-35,0,13261
1000678,1,P00198742,M,26-35,1,15696
1000550,2,P00297442,M,46-50,1,6751
1001184,1,P00221442,F,26-35,1,11569
1000392,1,P00329542,M,18-25,0,8100
1000148,1,P00057642,M,51-55,1,19097
1001642,1,P00278042,M,51-55,0,15787
1000029,1,P00182142,M,36-45,0,12052
1001433,1,P00102942,F,18-25,0,11473
1001696,1,P00034042,M,36-45,0,15584
1001010,1,P0097242,M,26-35,0,19561
1000524,1,P0094042,M,18-25,0,4375
1000403,3,P00282142,M,18-25,0,10600
1000714,1,P00147742,M,18-25,0,15416
1000995,1,P00146742,F,18-25,0,11540
1001215,1,P00277442,M,36-45,0,11398
1000756,1,P00114342,M,36-45,0,15686
1000249,1,P00145042,F,18-25,0,19471
1001370,1,P00345642,M,36-45,1,11643
1000631,2,P00227942,M,36-45,1,6400
1000272,1,P00157642,M,18-25,0,11947
1000601,1,P00045342,F,18-25,1,15858
1000163,3,P00248442,M,18-25,0,2893
1000714,1,P00182142,M,18-25,0,19210
1000601,1,P00113342,F,18-25,1,15767
1000509,1,P00057642,M,26-35,1,11805
1000328,1,P00029542,M,36-45,0,11632
1000331,1,P00173942,M,26-35,0,11508
1000975,1,P00057942,M,36-45,1,3950
1000426,1,P00115142,M,18-25,1,15450
1000889,1,P00169742,M,46-50,0,8145
1000216,1,P00215242,M,46-50,0,8154
1001727,2,P00368042,M,36-45,1,13277
1000408,1,P00080342,M,26-35,0,15241
1000662,1,P00242742,M,18-25,0,12004
1000985,2,P00227842,M,26-35,0,13222
1000071,1,P00110942,M,26-35,1,19611
1001587,2,P00345842,F,26-35,0,10044
1001601,1,P00062842,M,26-35,0,15808
1001358,2,P00295942,M,36-45,1,6403
1000479,1,P00182142,M,26-35,0,11688
1000263,1,P00070042,F,26-35,0,19316
1000185,1,P00010742,M,46-50,0,19089
1001340,1,P00246142,M,26-35,0,7666
1001671,1,P00192542,M,36-45,0,19549
1000767,1,P0097242,M,26-35,0,15380
1000889,1,P00073842,M,46-50,0,8312
1000752,1,P00303342,F,26-35,0,8001
1001299,1,P00223542,M,26-35,0,4477
1001694,1,P00006942,M,26-35,1,19059
1000192,1,P00053342,M,18-25,0,3914
1000477,1,P00319942,M,36-45,0,15647
1000560,1,P00313842,M,46-50,1,11417
1001591,1,P00192542,M,51-55,1,15588
1001589,2,P0095542,M,26-35,0,9621
1000426,1,P00010742,M,18-25,1,15676
1001033,2,P00297442,M,26-35,0,3766
1000637,2,P00191942,M,36-45,1,12859
1000084,1,P00111142,M,18-25,0,19246
1001655,1,P00355142,M,18-25,1,15524
1001010,1,P00315442,M,26-35,0,15639
1001067,1,P00112542,M,36-45,1,15350
1001422,2,P00191942,M,36-45,0,13319
1001764,1,P00159242,M,18-25,0,15691
1000509,1,P00223042,M,26-35,1,7712
1000338,3,P00174142,M,36-45,0,7977
1000093,1,P00036842,M,26-35,1,11684
1001345,1,P00110742,F,26-35,1,15914
1000332,1,P00114942,M,51-55,1,4090
1000163,1,P00059742,M,18-25,0,4207
1001115,2,P00187442,F,26-35,0,6561
1001340,2,P00266542,M,26-35,0,6755
1000770,1,P00173342,M,18-25,1,11899
1001377,1,P00266642,M,36-45,1,12001
1001472,1,P00160942,M,26-35,0,11797
1000524,1,P00334042,M,18-25,0,15576
1001556,1,P00110742,M,18-25,1,11767
1001449,1,P00274142,M,36-45,1,11804
1001386,3,P00130442,F,26-35,0,10600
1001206,2,P00297442,F,51-55,1,6560
1000963,1,P00329542,M,26-35,1,15775
1001141,1,P00057942,F,26-35,1,11536
1000563,1,P00063342,M,26-35,0,8133
1000910,1,P00319942,F,51-55,1,15179
1000910,1,P00111242,F,51-55,1,11502
1001752,1,P00345642,M,26-35,0,11462
1001716,2,P00005942,M,26-35,0,13091
1001605,3,P00190742,F,18-25,0,7948
1001193,1,P00070042,M,26-35,1,7874
1001278,1,P00073842,M,18-25,0,11740
1000718,1,P00062842,M,18-25,0,19699
1000192,1,P00274142,M,18-25,0,11388
1000780,1,P00187842,M,26-35,0,15774
1000791,3,P0096842,M,36-45,0,11050
1000768,1,P00162442,M,26-35,1,15224
1001120,3,P00174142,M,18-25,1,7969
1000504,1,P00228342,M,26-35,0,11686
1000713,2,P00325742,M,36-45,0,13072
1001538,1,P00127642,M,26-35,0,15243
1001605,2,P00191342,F,18-25,0,10009
1000245,2,P00187442,M,36-45,0,9559
1000547,2,P00352842,M,36-45,0,12846
1000526,1,P00266642,M,46-50,1,15578
1001367,1,P00154042,M,26-35,0,11975
1001285,1,P00253142,M,36-45,1,7794
1000698,1,P00117042,M,18-25,0,19683
1000093,1,P00112142,M,26-35,1,15714
1000816,1,P00220142,M,46-50,0,19249
1001457,1,P00025442,M,26-35,1,19603
1001125,1,P00037042,F,18-25,0,11464
1000661,1,P00237542,M,46-50,1,19314
1000877,1,P00351142,M,26-35,1,15245
1001029,3,P0096842,M,26-35,0,10942
1000218,1,P00255942,M,36-45,1,15310
1000198,1,P00193542,M,26-35,1,11480
1001472,1,P00346242,M,26-35,0,15841
1001408,1,P00251942,M,26-35,1,11837
1001702,1,P00112142,M,18-25,0,15624
1001068,3,P00195742,F,18-25,0,8040
1000163,1,P00345642,M,18-25,0,8067
1000792,1,P00111142,M,26-35,0,15884
1000509,1,P00168742,M,26-35,1,11853
1000533,2,P00350442,M,26-35,0,16319
1000749,1,P00223542,M,36-45,0,8105
1001407,3,P00070942,F,36-45,1,13509
1000117,2,P00282342,M,26-35,1,9569
1000453,1,P00127842,M,18-25,0,15685
1001472,1,P00114342,M,26-35,0,19358
1001040,1,P00201442,M,26-35,1,15335
1001624,1,P00063342,M,26-35,1,7917
1000044,2,P00227942,M,46-50,1,9588
1001658,1,P00278942,F,36-45,0,8041
1000757,1,P00221442,M,26-35,0,11841
1001329,1,P00009342,M,18-25,0,11933
1000889,2,P00003342,M,46-50,0,6824
1000624,1,P00288942,M,26-35,0,15392
1000604,1,P00110942,M,46-50,1,19561
1001737,1,P00122442,M,36-45,0,15552
1001650,1,P00073842,M,26-35,0,15737
1001503,1,P00246142,M,26-35,0,11511
1000777,1,P00244242,M,18-25,0,11411
1001265,1,P00025442,F,18-25,1,19474
1001312,1,P00127342,M,26-35,1,11787
1000714,2,P00322942,M,18-25,0,13109
1001701,3,P00058242,F,26-35,0,13362
1001765,1,P00351142,M,18-25,0,18999
1001605,3,P00001342,F,18-25,0,8398
1001599,1,P00233742,M,26-35,0,11586
1001545,1,P00177442,M,26-35,0,11480
1001769,1,P00262242,M,26-35,1,12111
1000746,1,P00145042,F,18-25,0,15898
1001383,1,P00251842,F,26-35,0,8025
1000780,2,P0094742,M,26-35,0,9969
1000117,3,P00284142,M,26-35,1,8372
1000984,1,P00193542,M,51-55,1,15513
1000242,1,P00019342,F,18-25,0,12097
1000169,1,P00220142,M,26-35,0,4350
1001132,1,P00030842,M,18-25,1,19231
1000889,1,P00346142,M,46-50,0,11915
